,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
TCGA-D6-A6EM-01A,0.12191037152877274,0.07317026986626622,0.0606956052296004,0.0961495038551591,0.09844067544340586,0.06449205031615464,0.07210298354550873,0.04629986441713493,0.06629315820039226,0.30044551759760507
TCGA-CV-7101-01A,0.06575759630606748,0.08143170559260078,0.08603521506852337,0.05249762664933805,0.09912723285168192,0.06450012507741383,0.0396346208554406,0.024582549188816128,0.08018958373769422,0.40624374467242363
TCGA-CR-7371-01A,0.11111180464468258,0.07096151680434368,0.08289080448838365,0.050305847542506034,0.10072269796428698,0.0639099016256398,0.04994158270514286,0.012574481691100568,0.05625881509332729,0.4013225474405865
TCGA-CQ-5329-01A,0.11258907605483673,0.0812298030374783,0.0716225503734596,0.07386842645194369,0.09265289608403922,0.06517612418162225,0.05710324412225513,0.014232275741035926,0.07736808129678685,0.35415752265654227
TCGA-H7-8502-01A,0.10429081781279245,0.07393199905879953,0.09373437631311346,0.07545824617729135,0.09357363444535219,0.04638119177564754,0.054158476376538534,0.024060254620775684,0.06603363516604212,0.36837736825364703
TCGA-CN-6989-01A,0.12329581929465212,0.0702292991200384,0.07943705849973126,0.03717854390268668,0.10716996678196689,0.05858839846719921,0.05133929701812885,0.01574331428965383,0.05265613417940024,0.40436216844654277
TCGA-CN-5360-01A,0.12408586481011841,0.07321399713616407,0.10002921904663464,0.0792579176774569,0.1065633882676514,0.06645511513413337,0.057529428773185745,0.0071181576334976475,0.05693709117378158,0.32880982034737627
TCGA-CV-7097-11A,0.06581479325598417,0.06947748098724635,0.0939440066790405,0.0837537962277879,0.11274259108560712,0.04889338555284431,0.0594843646776961,0.17178890771949604,0.17501777301938912,0.11908290079490852
TCGA-CV-7429-01A,0.12188012837874125,0.07140636981618081,0.07013620494822216,0.04043588658347141,0.10540277924752216,0.06490833700738992,0.05892661136300534,0.012561210014504684,0.13747701295581935,0.3168654596851428
TCGA-H7-A6C4-01A,0.12167198568803753,0.06998457402193677,0.0631851193232047,0.0567341598551462,0.10256523323905643,0.0687566871866268,0.052841419173116036,0.035131029315312944,0.0698166862605573,0.3593131059370053
TCGA-BA-5153-01A,0.06893861536535445,0.08239230972286625,0.10731793574485969,0.1041065850594558,0.07172725262229912,0.06787354165876908,0.0866226849803527,0.00508751077821433,0.08382591798217853,0.3221076460856499
TCGA-BB-8596-01A,0.03741203066440181,0.08486614206712194,0.10022128982614956,0.058092071989447325,0.09114124781135327,0.0670146921334528,0.06473314342359571,0.012422044416151521,0.1759051676800101,0.30819216998831594
TCGA-CR-7369-01A,0.10639075954676641,0.07365268153753436,0.0853625473079293,0.05539540240109029,0.09680258854179843,0.0670821485219672,0.04993182675005211,0.010099386496855316,0.052045055090739104,0.4032376038052676
TCGA-CQ-7071-01A,0.07858756884464893,0.06336583854587076,0.09488480689135184,0.081719237152294,0.09801476476416787,0.06388393514390629,0.057469883150662045,0.005685018506074911,0.08036973217788757,0.37601921482313583
TCGA-BA-A6DB-01A,0.11129092017754492,0.08511862425433658,0.08710069622055587,0.08688840165027363,0.09417852820123983,0.0614276378717849,0.061671028562419135,0.051771282000843126,0.08581478926667878,0.2747380917943232
TCGA-CV-A6K1-01A,0.10735389531765342,0.07129451224520426,0.07609916604099665,0.0766084820481123,0.09545436571956485,0.06023533313202017,0.0587459755113009,0.015884052940878995,0.07974903121601387,0.35857518582825454
TCGA-MT-A51X-01A,0.11122697367163063,0.07468807317404193,0.08604307878021437,0.06811667069333335,0.0943188696699292,0.06719405837610254,0.042810013149646504,0.01372958835189987,0.06862360429729972,0.37324906983590184
TCGA-4P-AA8J-01A,0.11672724369325747,0.07906798575858838,0.04994808652970934,0.06466162456486672,0.11625769982237509,0.06831864520458422,0.06026256374181079,0.025479718104195057,0.06676718734779545,0.35250924523281757
TCGA-CV-5439-01A,0.11792486101926035,0.07927240900367132,0.08079639124059367,0.08191658468039228,0.08279028995174453,0.06911856554379144,0.057081207327768085,0.009680404594927907,0.0718583080828742,0.3495609785549763
TCGA-BA-A4IF-01A,0.10705788648042229,0.06652522281631806,0.08326251541722664,0.07079331884474259,0.0882855022739698,0.06302406476516909,0.05554022799995678,0.018485703849466552,0.07459022603745669,0.37243533151527153
TCGA-D6-A4Z9-01A,0.10939803158727635,0.05679530678165838,0.10959101957672099,0.08835698307155246,0.08150096020652127,0.06149907429779477,0.05011363706978431,0.02305501762218529,0.048638613850479906,0.37105135593602623
TCGA-CV-7437-01A,0.10461647069330136,0.07079251468857184,0.08152721194232644,0.07401789781537672,0.0924627928061056,0.06732549262590387,0.05303119597399002,0.006063286283037389,0.06759124527427698,0.38257189189710966
TCGA-CR-6484-01A,0.12403213711909648,0.07232353312230197,0.11106362376906322,0.07709153212740263,0.1196763940466523,0.06554139607873546,0.05882526061366474,0.010633054496065348,0.05801286072995505,0.30280020789706286
