,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
TCGA-T2-A6WZ-01A,0.05201034951799981,0.10526298089647049,0.10569072850626966,0.08904480494252782,0.07769772749125818,0.07916911255080734,0.07183984615998049,0.08729810653734892,0.08580513472741003,0.24618120866992732
TCGA-HD-8314-01A,0.034357606191532296,0.1011094054603449,0.10502141564195029,0.11378997675280848,0.08480865162625781,0.08010877431219578,0.07438774023647104,0.12351742777728895,0.15148603424088078,0.1314129677602697
TCGA-CR-6473-01A,0.03860481527139436,0.1001709899437131,0.08768276043817999,0.08484555175327121,0.0834612486065256,0.09193349488974017,0.0726648421972967,0.07126560600679359,0.07345863699637344,0.29591205389671194
TCGA-CN-A642-01A,0.02546106860318689,0.11049713892427813,0.09104960913301317,0.1059564287342436,0.06680224876144092,0.0872405989426939,0.07442219878200812,0.06629166462601137,0.07059068091111621,0.30168836258200765
TCGA-BB-A6UO-01A,0.02578689365317577,0.09767500414441056,0.10776875042662527,0.10187276878448302,0.07568469944179101,0.0780458493607093,0.06045196730905872,0.07591431917350044,0.07357894732742383,0.3032208003788222
TCGA-DQ-7591-01A,0.04142381828022846,0.09015729740550611,0.12655328986382006,0.07088137644679428,0.10166684824317487,0.10816453274910698,0.07088704668437058,0.07192943785075043,0.19744191088096957,0.12089444159527885
TCGA-CR-7398-01A,0.02519946644327032,0.08668073461472302,0.11429215995375512,0.09161985099445763,0.07545339166702592,0.0884200202311055,0.05859739990992057,0.06403179621110622,0.0462242729189952,0.34948090705564044
TCGA-HD-8634-01A,0.03947824504954628,0.0961309764589543,0.09864552655864467,0.07876636382715761,0.07973083272296222,0.07972193307354687,0.06645715274152117,0.07860785783269558,0.07891763637416634,0.303543475360805
TCGA-CR-7372-01A,0.026146859755341163,0.0957118565247184,0.1179069469906834,0.10304448310381281,0.08246714694275065,0.08779892227119906,0.053583732919861446,0.06242696587420463,0.0499051726637922,0.3210079129536363
TCGA-HD-8224-01A,0.022799821765422484,0.11316123599949555,0.12249419814665923,0.08649817045279021,0.08804055355036922,0.07797530779511072,0.05042334181567979,0.14988815877509468,0.08222277868330882,0.20649643301606918
TCGA-BA-4074-01A,0.03082850651294439,0.09244257241235694,0.09959346616146435,0.11883867652114599,0.06956329665273019,0.07595843968630371,0.055013671077055744,0.037205704545795214,0.21281352820188587,0.20774213822831758
TCGA-CV-6961-11A,0.03102443959190034,0.10906326648144184,0.12999393566765913,0.07500671037114648,0.0720840962365461,0.08048040241480818,0.05793020263398433,0.07495642609271995,0.08126205784824805,0.2881984626615456
TCGA-BB-A5HZ-01A,0.03193033481945204,0.1011151678619331,0.0833139633325542,0.08336469665599065,0.08528212823340249,0.0815293685096763,0.06773361130370975,0.08293675216096125,0.07400247805959619,0.3087914990627241
