Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-CQ-A4CD-01A,0,0,0.005693966015021,0.039049511088126,0,0.94970100862198,0,0,0,0.00555551427487251,0,0.783740664112654,0.62148054013714
TCGA-F7-A50G-01A,0.00529730918341081,0,0,0.0143726425550104,0,0.971334493793564,0,0.00460144027245808,0,0.00439411419555701,0,0.664909162394069,0.755036324698211
TCGA-T2-A6X2-01A,0.00468159385227013,0,0,0.0108021892855569,0,0.984441380444515,0,7.48364176581476e-05,0,0,0,0.762870349250749,0.646893036456317
TCGA-BA-5559-01A,0.0143037548282059,0.00103103486827763,0.145085850109105,0.367886202314413,0.00774905316297863,0.19861242962078,0,0.035562531952512,0.181153329924148,0.0486158132195799,0,0.2236323494913,0.984029189344403
TCGA-CN-6021-01A,0,0,0.00686446030983556,0,0.00902011420072533,0.929825693256939,0,0.00282747250607925,0,0.0514622597264209,0,0.419386910086483,0.964069521731438
TCGA-CN-6020-01A,0,0,0.0296692805891543,0.0178168986920391,0,0.92898748678295,0,0.00582945872219749,0,0.0176968752136589,0,0.593132374962239,0.818904408422895
TCGA-BA-A6DJ-01A,0.00607294867268322,0,0.00433552010180481,0.0150633915359601,0,0.969477508566665,0,0.00241532937057703,0,0.00263530175231011,0,0.788760958778761,0.614792278231181
TCGA-BA-A6D8-01A,0,0.00346086512902325,0.125314714569473,0.00589877951051874,0,0.830104289817074,0,0.000302101441421683,0,0.0349192495324897,0,0.555556251024654,0.839051821719725
TCGA-CR-7376-01A,0.0164551892118652,0,0.173890620238149,0.190885386698882,0.00397294843839763,0.563110791151923,0.000369382051745259,0.00286953903033339,0,0.0484461431787035,0,0.219785836641335,1.01184514581097
TCGA-HD-A633-01A,0,0,0.006188729642442,0,0,0.988926524510506,0,0.000797562578334263,0,0.0040871832687173,0,0.715913291637781,0.701995672552049
TCGA-BA-6871-01A,0.019341811773208,0,0.329783476910551,0.0441535419548636,0,0.396556109230752,0,0.0048042623601559,0,0.205360797770469,0,0.198608617537929,0.996380522375407
TCGA-CR-6488-01A,0,0.00371787729734451,0.0506163523464443,0.0152740156505096,0,0.89248126429857,0,0.000527567857293271,0.0218087422211492,0.0155741803286889,0,0.690954291562064,0.723203792954037
TCGA-CV-6959-11A,0,0.00229536050154965,0.0176539340155246,0.0114005071287629,0,0.688471689935875,0,0.00233650305418456,0.269885188841417,0.00795681652268587,0,0.498080703844063,0.870571610416815
TCGA-CR-7364-01A,0,0,0.0216181802788957,0.0167856814023778,0.00407210242761764,0.915488684759894,0,0.0116412904142061,0,0.0303940607170086,0,0.462156778506403,0.927079145222029
TCGA-CV-7421-01A,0,0,0.138497678597856,0,0,0.811953881492016,0.000184517574024651,0.00759221361996068,0,0.0417717087161431,0,0.679243461731216,0.734201577358633
TCGA-CQ-5323-01A,0.00868792472001179,0,0,0.00996666770284277,0.00266906984064746,0.97563985186882,0,0.00303648586767755,0,0,0,0.760164797650858,0.649927766500778
TCGA-UF-A718-01A,0.00691169470468672,0,0.0238110620223907,0.00466812944749572,0.00169255165532804,0.954506856851333,0,0,0,0.00840970531876589,0,0.735011246341938,0.678543658343147
TCGA-KU-A6H7-01A,0.0265269822928758,0,0.00134090399582427,0.050780220476754,0,0.886149843786902,0,0.0221427797479682,0,0.0130592696996762,0,0.546652254416358,0.853078373656245
TCGA-CN-5363-01A,0.00163029134502488,0,0.118081622941073,0.0617705294699752,0.00217157436028157,0.775247927824765,0,0,0.00602533770999329,0.0350727163488864,0,0.603233986816617,0.797843574932912
TCGA-CN-4730-01A,0,0,0,0,0,0.996228929120498,0,0.00109588675964013,0,0.00267518411986223,0,0.678553445301909,0.743695514550526
TCGA-CN-5370-01A,0,0,0.0935561116200631,0.110815578963174,0,0.75256358982186,0,0,0.0199970029959192,0.0230677165989836,0,0.446780750135138,0.909863378104614
TCGA-UF-A71D-01A,0,0,0,0,0,0.980639257075235,0,0.00438925844565202,0,0.0149714844791131,0,0.629091258891839,0.792385037773854
TCGA-UF-A71E-01A,0,0,0.00569606864285261,0,0.000161115916545884,0.988100626838892,0,0.00227447556363653,0,0.00376771303807269,0,0.675434061538301,0.746031688989612
TCGA-CV-7416-11A,0.00780139419347033,0,0,0,0,0.979382608968624,0,0.0089390160179316,0.00387698081997453,0,0,0.584041662938965,0.835382972803156
TCGA-CV-7104-01A,0.0029626928781434,0,0.0326575121349489,0.0232636668866051,0,0.873095129269958,0,0.0076781471143566,0.0571717361958636,0.00317111552012472,0,0.700741279956667,0.713326362240706
TCGA-CV-A45P-01A,0.00810681419012687,0,0,0,0,0.985741142903686,0,0.00615204290618704,0,0,0,0.770517615158705,0.637552239007155
TCGA-CV-7238-01A,0.00473883413011834,0,0.0184127957022916,0.00438269806656732,0,0.875315740496529,0,0,0.0863366303912651,0.0108133012132281,0,0.791383303274304,0.617762814831683
TCGA-CV-7099-01A,0.00644676274172294,0,0.00139182947834508,0.0148008153585702,0,0.972312981368463,0,0.00440644933908529,0,0.000641161713813637,0,0.738979115255425,0.674698097702726
TCGA-CV-A6JO-01B,0.00901575440426371,0,0.000939068509665357,0.022169482512865,0,0.961607401271724,0,0.00449030186046195,0,0.00177799144101999,0,0.749852875934009,0.661783692853622
TCGA-CV-5971-01A,0,0.0010128776398548,0.168260402538747,0.0394653053711583,0,0.101025322363543,0.00113871032340488,0,0.614307652585404,0.0747897291778876,0,0.4382441693874,0.899083360139463
TCGA-D6-A6EN-01A,0.0152033239892656,0,0.00293947353796644,0.0441828873662891,0,0.924493307224107,0,0.00121628538566659,0,0.0119647224967049,0,0.848180455112297,0.540562540620614
TCGA-CN-4729-01A,0,0,0.0157016814129081,0,0.00321656795083334,0.961846560826467,0.000504932575455979,0.000336493612568642,0,0.0183937636217668,0,0.686274217200063,0.731916634109096
TCGA-CV-6960-01A,0,0,0.0171787670462548,0,0,0.973612425202335,0,0,0,0.00920880775141038,0,0.489464726633413,0.918377389258435
