"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-HD-A633-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-6871-01A",0,0,0,0.0212401272504427,0.0731457353298637,0,0.507345369376646,0,0,0.398268768043048
"TCGA-CR-6488-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6959-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-CR-7364-01A",0,0,0,0,0.0187869045079113,0,0.0237903757756506,0,0,0.957422719716438
"TCGA-CV-7421-01A",0,0,0,0,0,0,0.00836889075084126,0,0,0.991631109249159
"TCGA-CQ-5323-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-UF-A718-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-KU-A6H7-01A",0,0,0,0,0.0914836228889208,0,0,0,0,0.908516377111079
"TCGA-CN-5363-01A",0,0,0,0,0.0869524773178344,0,0,0,0.00688165191800191,0.906165870764164
"TCGA-CN-4730-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-5370-01A",0,0,0,0.0653681044479615,0.139621016108411,0,0,0,0,0.795010879443628
"TCGA-UF-A71D-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-UF-A71E-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7416-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7104-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45P-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7238-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7099-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A6JO-01B",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-5971-01A",0,0,0,0,0.232349551904624,0,0.745459590276181,0,0.0221908578191943,0
"TCGA-D6-A6EN-01A",0,0,0,0,0.0668500336891349,0,0,0,0,0.933149966310865
"TCGA-CN-4729-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6960-01A",0,0,0,0,0.0107311410289581,0,0,0,0,0.989268858971042
"TCGA-IQ-A61H-01A",0,0,0,0,0.0561132761391428,0,0,0,0,0.943886723860857
"TCGA-CV-6956-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-MT-A51W-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CQ-6221-01A",0,0,0,0.952906332505315,0.0470936674946852,0,0,0,0,0
"TCGA-CV-7245-11A",0,0,0,0,0.0727609824567723,0,0.919241559374171,0,0.0079974581690566,0
"TCGA-CV-6953-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-5436-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-4738-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-A6DA-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CR-6474-01A",0,0,0,0,0.14568895619966,0,0,0,0.0276798331359608,0.826631210664379
"TCGA-CQ-5334-01A",0,0,0,0,0.0352725353283596,0,0,0,0,0.96472746467164
"TCGA-HD-8635-01A",0,0,0,0,0,0,0.00146877885602269,0,0,0.998531221143977
"TCGA-CQ-6225-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7250-01A",0,0,0,0,0,0,0.0161133015415364,0,0,0.983886698458464
"TCGA-F7-A623-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-5355-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6934-01A",0,0,0,0,0.171584964213634,0,0,0,0.0228979435360785,0.805517092250287
"TCGA-CN-5356-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7406-01A",0,0,0,0,0.184273725393754,0,0.211927993448422,0,0,0.603798281157824
"TCGA-CV-6943-11A",0,0,0,0,0,0,0,0.028984761125967,0,0.971015238874033
"TCGA-CQ-5324-01A",0,0,0,0,0.019750962253732,0,0,0,0,0.980249037746268
"TCGA-CQ-5333-01A",0,0,0,0,0.270230152378561,0,0.00871401773173031,0,0,0.721055829889709
"TCGA-CN-4737-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-C9-A480-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-D6-6824-01A",0,0,0,0.0527786833234731,0.215952345107553,0,0.0305653109739261,0.309466622452747,0,0.3912370381423
"TCGA-CN-A63T-01A",0,0,0.0162286800355025,0,0.0708596549880086,0,0.0304182104755589,0,0,0.88249345450093
"TCGA-CV-7252-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7255-11A",0,0,0,0,0.0431317847653601,0,0.044507331534031,0.160068825950678,0,0.752292057749931
"TCGA-CV-6003-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-F7-A50I-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7407-01A",0,0,0,0,0.161434950575387,0,0.0746412449960462,0,0,0.763923804428567
"TCGA-CN-5366-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-6011-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-F7-A61S-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7433-01A",0,0,0,0,0.0869917717582477,0,0,0,0,0.913008228241752
"TCGA-CR-6480-01A",0,0,0,0,0.196072756830416,0,0.0654996163459436,0.104879349069261,0,0.633548277754379
"TCGA-CV-7423-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45O-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6933-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45V-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-A49C-01A",0,0,0,0,0.0191032907422196,0,0.0215275020489852,0,0,0.959369207208795
"TCGA-DQ-5630-01A",0,0,0,0,0.079090477828419,0,0,0,0.0358868063608103,0.885022715810771
"TCGA-UP-A6WW-01A",0,0,0,0,0.189295912694674,0,0.097944347665378,0,0,0.712759739639948
"TCGA-CV-7406-11A",0,0,0,0,0,0,0.754122034913763,0,0,0.245877965086237
"TCGA-P3-A6T5-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7261-11A",0,0,0,0,0.023962630792673,0,0,0,0,0.976037369207327
"TCGA-IQ-A61J-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CR-7379-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45Z-01A",0,0,0,0,0.0383672497035521,0,0.00159583244022993,0,0,0.960036917856218
"TCGA-CN-4742-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A461-01A",0,0,0,0,0.13102602246126,0,0,0,0,0.86897397753874
"TCGA-CR-7388-01A",0,0,0,0,0.00833372203483551,0,0,0,0,0.991666277965164
"TCGA-BA-A6DE-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6948-01A",0,0,0,0,0.0312277066510353,0,0.163620432043966,0,0,0.805151861304999
"TCGA-BB-4227-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-P3-A6T4-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-QK-A6V9-01A",0,0,0,0,0.256951554349717,0,0,0,0.0620845080916536,0.680963937558629
"TCGA-CR-7389-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6935-01A",0,0,0,0,0,0,0.000986340439515596,0,0,0.999013659560484
"TCGA-CN-6017-01A",0,0,0,0,0.240174034802666,0,0.385938089887768,0,0,0.373887875309567
"TCGA-CV-A6JU-01A",0,0,0,0,0.0558052289403128,0,0,0,0,0.944194771059687
"TCGA-CR-7401-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6933-11A",0,0,0,0,0,0,0,1,0,0
"TCGA-CN-4739-01A",0,0,0,0,0.123428740353744,0,0.0426361287242508,0,0,0.833935130922006
"TCGA-CV-A45Y-01A",0,0,0,0,0.0388282226626449,0,0,0,0,0.961171777337355
"TCGA-CR-6493-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-4076-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6436-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-DQ-5625-01A",0,0,0,0,0,0,0,0,0,1
