"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-CN-A498-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7103-01A",0,0,0,0.174514903764907,0,0,0.071596893360108,0,0,0.753888202874985
"TCGA-T2-A6X0-01A",0.00635620504110568,0,0,0.0170857362319397,0.0686306444419353,0,0.0434534351593594,0,0,0.86447397912566
"TCGA-CV-A45Q-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-DQ-5631-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7410-01A",0,0,0,0,0.0291421532816817,0,0,0,0,0.970857846718318
"TCGA-P3-A6T2-01A",0,0,0,0,0,0,0.000714805052100758,0,0,0.999285194947899
"TCGA-CV-6938-01A",0,0,0,0,0.0918648502097492,0,0,0,0,0.908135149790251
"TCGA-CQ-A4C6-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7425-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-6873-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-6022-01A",0,0,0,0.188440774757795,0.0739523422760111,0,0.194297762227999,0,0,0.543309120738195
"TCGA-CV-7235-11A",0,0,0,0,0.555267506292241,0,0.0320685881777312,0.412663905530028,0,0
"TCGA-CQ-6229-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6441-01A",0,0.0239768982584717,0.0288887881729528,0,0,0,0.238144544547422,0.300155646492252,0,0.408834122528902
"TCGA-CV-7434-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6952-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CQ-5326-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-A6V6-01A",0,0,0,0,0.125756288648364,0.00218357622660572,0.0545815913837157,0.216086793164259,0,0.601391750577056
"TCGA-CV-6955-01A",0,0,0,0,0,0,0,0,0,1
