"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-BB-A5HY-01A",6.20324407825806e-05,0,0.00495829080388834,0.0971587459068678,0.00899122315103778,8.09027965140396e-06,0.000871044236351129,0.000826941227345584,0.00321717364069079,0.883906458313385
"TCGA-CV-7263-01A",0.00560369728083503,0,0.0262417072244699,0.137910166378142,0.0563063477989164,0.000517591148879896,0.0608763899799615,0.00147321356327,0,0.711070886625525
"TCGA-H7-A76A-01A",0.0203137022277538,0.00441324990802675,0.0150362098184581,0.168925073918902,0.175851274435985,0.000457246242717093,1.53612133127158e-05,0,0,0.614987882234845
"TCGA-CN-4723-01A",0.0175810441538706,0,0.0190118600103341,0.0950251842858161,0.0463694426709234,0.000535965297423195,6.25037514301783e-05,0,0,0.821413999830202
"TCGA-CN-6997-01A",0.000416669534269261,1.30924711750986e-05,0.00862438980762587,0.0808038838649598,0.00421214775507045,0.000584871305965926,8.34185350683764e-05,0.00176137695891475,0.00540409181352663,0.898096057953424
"TCGA-CN-5364-01A",0,0,0.0102203079274137,0.028282470711834,0.0282996731508616,0.000108029129266443,0.0234989483403188,0,0,0.909590570740305
"TCGA-CN-A63V-01A",0.00021045868984191,0,0.00739813092385206,0.165315270544543,0.0112190328362207,0.000178070286662747,0.000524608915542566,0,0,0.815154427803337
"TCGA-CQ-5325-01A",0.0160983079953855,0.00159775328743195,0.0231661975173782,0.0370845149948487,0.105275374019545,0.00100064505806783,0.127608144737291,0,0.0166020258335674,0.671567036556484
"TCGA-CR-7386-01A",0.000597172754747788,0,0.0128467741023486,0.248271553624354,0.111942649997826,0.000691550274749077,0.00542351167682295,0.0061337796364482,0,0.614093007932704
"TCGA-CX-A4AQ-01A",0.00978903331950402,0.00543864498584249,0.0720541907752449,0.0962908760996174,0.30162191924142,0,0.000168684552414666,0.0310911294904116,0,0.483545521535545
"TCGA-QK-A64Z-01A",0,0,0.0127837539097044,0.0155667817331247,0.00208504683515992,0.000336969142299935,1.07086432859415e-06,0,0.00260436332798523,0.966622014187397
"TCGA-BB-4225-01A",0.0312622253341318,0.00259677885450043,0.021505783831997,0.146179141351007,0.174275114141138,0,0.000860825059691017,0.0544439764076601,0.000944837926247179,0.567931317093627
"TCGA-CV-7183-11A",0,0,0.00845356834072935,0.000273564738496187,0.00691739195898681,0,4.55550343177519e-05,0.0400099995491293,0.00117700883228392,0.943122911546057
"TCGA-T2-A6WZ-01A",0.012343559825356,0,0.00893184038615481,0.0202226671315205,0.00537660461979744,6.48321385505228e-05,0.00050841047240215,0,0,0.952552085426218
"TCGA-HD-8314-01A",0.00214896169128435,0,0.0122886281061512,0.103425181191919,0.0985834796348942,0.000369417210216423,0.241078023030144,0.0461170185117985,0,0.495989290623592
"TCGA-CR-6473-01A",0.00142629095971707,0.00236648626419324,0.013288759084738,0.0403791631980871,0.00600916703617604,7.75369967529846e-05,3.10076574025589e-06,0.00604666169380897,0.00660757433655669,0.92379525966423
"TCGA-CN-A642-01A",0,0,0.0130851557143205,0.0335036111939898,0.0802644339230999,0.000317197179723051,0.0169994454779993,0,0,0.855830156510867
"TCGA-BB-A6UO-01A",0,0,0.0100972841389748,0.0355443502983326,0,1.15439075788252e-05,0,0,0,0.954346821655114
"TCGA-DQ-7591-01A",0.0114059379401996,0.000597323188497804,0.0197803015875901,0.0253799428313516,0.125165417727863,1.605423896141e-05,0.00450362727227902,0.000290819395651567,0.0420068379042898,0.770853737913316
"TCGA-CR-7398-01A",0.00044305267650643,0,0.00555634390358032,0.0969926360405426,0.0185212617203026,0.00192914655563859,0.00123284999440575,0,0.0135616279411471,0.861763081167876
"TCGA-HD-8634-01A",0,0.000295033773983153,0.0108173171371109,0.00442524037962118,0,0.000105009243658027,0.0038338570337378,0.000955738022970815,0.00324993913288008,0.976317865276038
"TCGA-CR-7372-01A",0.000716931311096893,0,0.0213794935760359,0.0737679225824117,0.0043683552332476,0.000857984424934627,0.00993507515262431,0.00187153306160322,0,0.887102704658046
"TCGA-HD-8224-01A",0,0,0.0203324158738666,0.0866138486526683,0.0216075045606925,0.0003050916798352,0.38931481620562,0.0100797348648187,0,0.471746588162499
"TCGA-BA-4074-01A",0.000362776826456858,0,0.0131335356860543,0.139206207982953,0.0293120847991577,1.20239980368377e-05,0.00100618580711168,0,0.00681750343996813,0.810149681460261
"TCGA-CV-6961-11A",0,0,0.00952947048807596,0.0252633621996185,0,9.19377933509767e-05,0.0389332055290788,0,0,0.926182023989876
"TCGA-BB-A5HZ-01A",0.00156768087288903,0,0.0136116756626951,0.0294824865455181,0,0.000162307330623068,0.000454185050185126,0.00554964478223211,0.00297638550115965,0.946195634254698
"TCGA-CQ-5332-01A",0.00102333151673016,0,0.00731385876864831,0.0452955961506197,0.0176420501139429,0.000179120387964116,6.10384468943597e-05,0,0.00167500586840854,0.926809998746792
"TCGA-CR-7380-01A",0.00162330556783904,0,0.0135753203253716,0.0747410980743018,0.0130681132629186,0.00108155337984101,0,0.00160410527580289,0.00104646677418145,0.893260037339744
"TCGA-CV-6936-01A",0.0087261755689569,0,0.0088932039588553,0.0515903146378475,0.0398170768384198,0.000120693179132331,8.52345921985634e-05,0,0,0.89076730122459
"TCGA-MZ-A6I9-01A",0.0132366246633862,0.00075494542454038,0.029657401670605,0.00996140388700817,0.00334382369018802,0.000238750939221819,0.00162499950341686,0.0188175636346289,0,0.922364486587005
"TCGA-QK-AA3J-01A",0.00279574712298456,0,0.0206712453014418,0.014287920904386,0.00206782793952449,0.000224257787761098,0.00329537254057181,0.0334879519358788,0.00804072185963306,0.915128954607818
"TCGA-BA-4077-01B",0.00113253399859893,0,0.00854413025843662,0.0230406579321078,0.107633089511094,0.000340521925726798,0.00137201029536654,0,9.21082148722636e-05,0.857844947863797
"TCGA-CQ-A4C7-01A",0,0.000317101468598725,0.0213722712447014,0.193915106202446,0.0193553699556854,3.53978830406543e-06,0.0154070336745987,0,0,0.749629577665665
"TCGA-CV-7422-01A",0.000527082821235401,0,0.0171402802051299,0.0548688639648098,0.00574559131371337,0.000126575585801294,0.00414433049275802,0.00571460392729775,0.00948351085417099,0.902249160835083
"TCGA-CQ-A4CB-01A",0.000568888418320055,0.00190279623251988,0.0221358954699085,0.143857434558519,0.0377746490733518,7.32191549386554e-05,0,0.0428503764030448,0,0.750836740689398
"TCGA-F7-7848-01A",0.00855221783316277,0,0.0164509919181504,0.0753080815211779,0.0354338859911802,0.000185718584565041,0.000342802712027089,0.107149302422336,0,0.756576999017401
"TCGA-CR-7392-01A",0.0307698370884271,0.00341682110662133,0.0313900523613063,0.137018568340413,0.0844115341774254,0.00141981080388304,0.00465659540351049,0.000952667751035015,0.000723898722326827,0.705240214245052
"TCGA-CV-7178-11A",0.00192627727503352,0,0.00811557113808886,0.113779551132275,0.0229673754325152,0,0.00872604637183546,0.497708524350712,0,0.34677665429954
"TCGA-QK-A6VB-01A",0,0,0.00729471684538509,0.0288728826552927,0.00345284307623001,0,0.000864409958688355,0.00777513795484072,0.0016611047907274,0.950078904718836
"TCGA-CX-7082-01A",0.000208503805547648,0,0.0147575373548817,0.0421915522578686,0.0214289796095163,6.35801938986431e-05,0.0392935421256644,0,0.00191683344032289,0.8801394712123
"TCGA-CV-7414-01A",0,0,0.00860776514788059,0.043331340667397,0.00305349148730092,0.000419889272888663,0.00599693051024093,0,0.00382947190375304,0.934761111010539
"TCGA-CN-A63W-01A",1.62344842013457e-05,0,0.00523594777461497,0.0117353126508989,0.00909930283495831,0.000129208194922539,0.00196072028555086,0.00378910863884263,0,0.96803416513601
"TCGA-BA-5557-01A",0,0,0.00606447637795019,0.115983722016867,0.0681448772549391,0.000203177898177823,0.000121296474740598,0.00360817839164873,0.00872574316650045,0.797148528419176
"TCGA-CV-7435-01A",0.00771121681803836,0,0.0123125775345837,0.1979264320333,0.0493127673584526,0.000292034162693263,0.0115186809901778,0,0,0.720926291102755
"TCGA-UF-A7JT-01A",0.00357605367199724,0,0.0246650080440333,0.0267948784597571,0.100553211559076,0,0.000277765474646857,0,0,0.844133082790489
"TCGA-QK-A6IF-01A",0.0260915738100386,0.00475489625540243,0.0233054599913727,0.123676048976258,0.154462958892679,0.000506592673214671,0.00163923985669401,0.110881259030876,0,0.554681970513464
"TCGA-QK-A6IJ-01A",5.67999764577137e-05,6.53536194843918e-05,0.00530475558312805,0,0.018582692093949,0.000145288472661583,0.00035580334809423,0,0,0.975489306906225
"TCGA-CV-7248-01A",0.0230607836808824,0,0.0386005724070518,0.0766182647205691,0.0142106395187058,0.00012283909959185,0.00199046732916913,0.0255545721520829,0.00444831967587173,0.815393541416075
"TCGA-CV-7101-11A",0.000139383197400748,0,0,0.0169432239500331,0,0,4.79743863621862e-05,0.237429183452695,0,0.745440235013509
"TCGA-H7-A6C4-11A",0,0,0.0153978545017774,0.0690934049798206,0.00623418978405798,0.000221105597934473,0.684446452869738,0.0011461684557486,0,0.223460823810923
"TCGA-CV-6942-01A",0.0111303470133858,0.00096486955506854,0.0422349165807856,0.0745890645177846,0.0704527314146174,0.000962107421782921,0,0.0201281382574622,0,0.779537825239113
