"","B-cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T-cell","tumor"
"TCGA-CX-7082-01A",1.83405481315841e-06,5.1566637301829e-06,0.0153371532846869,0.114494644218793,0.0233770318531354,0.000173319137921568,0.0434567311206542,2.58340239146197e-06,0.00103610547894594,0.802115440784928
"TCGA-CV-7414-01A",4.16319295821733e-07,2.02187706486656e-06,0.0115471178807315,0.239918933716714,0.00432337078934447,0.000940364173505751,0.00984848370445424,7.80992033171443e-07,0.00179151339799697,0.731626997148859
"TCGA-CN-A63W-01A",1.21160459662202e-05,4.35556838835234e-06,0.0117562239469065,0.0311350728264581,0.0130742265234553,0.000291431629052191,0.00352035334718662,0.00306981947040977,0.00180542626740266,0.935330974374774
"TCGA-BA-5557-01A",1.83133322477956e-07,2.63662693550602e-06,0.012528601435176,0.338945453142088,0.0675832183587786,0.000219563134584103,1.01369386958367e-05,6.42611534183118e-07,0.00568253983201086,0.575027024786875
"TCGA-CV-7435-01A",0.00236878109571467,9.6221803272356e-07,0.0106068102110267,0.513129727847131,0.0379853722232595,0.000412162856564365,0.00510738488546135,6.75253040286632e-07,0.000195246333948853,0.43019287707582
"TCGA-UF-A7JT-01A",0.00200632118460719,0.000971972630622982,0.0187278811639928,0.101407235023293,0.133665534990291,4.94555478117129e-06,0.000319943752132218,6.91572140082115e-07,0.00813488939200253,0.734760584736137
"TCGA-QK-A6IF-01A",0.0201002433040895,0.0728236191391556,0.0327913327105269,0.0829568523417707,0.147216175506512,0.000751615281509151,0.00139506121961785,0.000296119514832104,0.057627424724987,0.584041556256999
"TCGA-QK-A6IJ-01A",7.49468444621493e-05,6.50677461098159e-06,0.0080076823157384,0.00177294040700026,0.0329461598386548,0.000353393461979248,0.000417692939709773,1.52652208452703e-06,0.000124343513210973,0.956294807382549
"TCGA-CV-7248-01A",0.0201245313196904,4.90937823842303e-06,0.0643991791964922,0.161365664581599,0.0563969667784097,0.000215059527412652,0.00333655848003776,0.0524758546817913,0.00653696093998012,0.635144315116349
"TCGA-CV-7101-11A",1.31648619646577e-06,4.07861805835504e-07,6.65086652107606e-07,3.14117027643956e-07,3.80650959393779e-07,2.01131373548123e-07,4.97973174134713e-07,0.562435409831303,3.78555717295613e-07,0.43756042830579
"TCGA-H7-A6C4-11A",1.13586961639859e-06,0.000126199952589599,0.0117826605194465,0.0135773838715503,0.0123339287798609,0.000317917045086153,0.688268261188227,5.68180860074661e-05,0.00132354611109449,0.272212148576521
"TCGA-CV-6942-01A",0.0116596609889806,0.00176651176826544,0.0608156509622481,0.188508253713433,0.123176708992601,0.00194422973893413,3.72127181720254e-05,0.0571695073500894,0.0105689285713058,0.544353335195971
"TCGA-RS-A6TP-01A",0.000281794562602751,0.010238456104426,0.00463973678636396,0.00476238810062648,0.01601223067631,8.59670550689693e-05,0.000128082617741691,1.4010893238349e-06,0.00233712020775093,0.961512822799785
"TCGA-CV-7091-11A",3.49133946323531e-07,4.57008497745183e-07,0.0377419245894221,0.0631580202042723,0.00359250785919938,0.000258016267400339,0.887821091457708,0.00670221728591028,1.18153686823893e-06,0.000724234656775428
"TCGA-D6-A6EM-01A",0.00249079717248521,0.000588111692920454,0.0217178063656744,0.0138423774807747,0.103672588715086,0.000484588385436337,0.242561623783941,1.29884542183071e-06,0.000416240840718011,0.614224566717542
"TCGA-CV-7101-01A",0.015965117648737,0.000132316241267088,0.0295836579358244,0.0823186516875667,0.071787481720916,0.000405548096278065,0.000134425173797609,0.0154467057378015,0.000255653204835718,0.783970442552976
"TCGA-CR-7371-01A",0.00176423816305826,0.00442270428769994,0.04350471191241,0.172013518030066,0.0509510720826281,0.000771606570156175,0.00111467026320034,0.106320587450785,0.0109449143094252,0.608191976930571
"TCGA-CQ-5329-01A",0.000802209332507014,6.76176437178047e-06,0.0157777131741182,0.224869494042734,0.116688931626027,0.000651413605592575,0.00705359632838879,1.26872024566651e-06,3.32708149636519e-06,0.634145284324518
"TCGA-H7-8502-01A",9.85600832646714e-07,7.03465721580353e-06,0.0209901634941395,0.181343341637758,0.0194753746926412,0.00010419752440621,0.000235334188460644,2.96249639208055e-06,0.00177702023277373,0.776063585475381
"TCGA-CN-6989-01A",2.03344509319892e-06,4.45967451117366e-06,0.0213770388143608,0.518508669978036,0.10525850255858,0.000444567480623469,0.0292173474568451,6.88660876258643e-07,9.46370244621638e-07,0.325185745560829
"TCGA-CN-5360-01A",0.00475571186018201,0.0028840572183385,0.0451949279812775,0.0698558390335808,0.130695775637336,7.79233199464556e-07,0.0553760315033908,0.293179632159358,0.00637005682496307,0.391687188548374
"TCGA-CV-7097-11A",0.00481442345479359,2.10162046619952e-06,0.0541148839273839,0.124375993741402,0.037765838707849,0.001068329692145,0.566044354632212,0.180329527831838,0.000608048629056478,0.0308764977628543
"TCGA-CV-7429-01A",1.09333860741591e-06,1.39375595755429e-06,0.0477944745181901,0.298697040422838,0.0484723770849291,6.97914462727951e-05,0.0139930703570294,7.76803397082588e-07,0.00733929193966057,0.583630690333118
"TCGA-H7-A6C4-01A",0.00154058694851227,0.0022456382599063,0.0109503054116039,0.0494456928300288,0.0196497379660423,0.00200834558239648,0.157168002134749,0.000220844598185815,0.00347086044710587,0.753299985821469
"TCGA-BA-5153-01A",0.00698185224023827,0.011083020883965,0.0405978394303469,0.0676270298154629,0.0831062171009615,0.000387526560835969,0.000145612154405518,4.37580156794837e-05,0.0211007752520579,0.768926368546047
"TCGA-BB-8596-01A",9.24712096041146e-07,2.08964449311767e-05,0.0354457809060308,0.492044865478246,0.0669051233225935,0.000422928962559694,0.00921282922254922,0.0975113783460518,6.81573461978565e-06,0.298428456870322
"TCGA-CR-7369-01A",0.00270783873371816,4.42569043222548e-05,0.0206275534450563,0.144272458179874,0.021670267604024,0.00193905284703439,0.000314562779311365,5.46961904231496e-06,0.00755891432340006,0.800859625564217
"TCGA-CQ-7071-01A",0.00141496243237852,7.67084048141498e-06,0.00765683319176698,0.123748950035,0.056316743604561,0.000223216383867106,1.08428244960626e-06,2.7766582247224e-06,3.12402410427166e-05,0.810596522330228
"TCGA-BA-A6DB-01A",0.0009572746094855,0.0037234918346191,0.0246617182467703,0.102355446034321,0.0823110097296618,0.00249117604293618,0.141934754005548,0.000271822607659797,0.0136389718690064,0.627654335019992
"TCGA-CV-A6K1-01A",0.000132153902506927,0.00242080441421163,0.0191964837183364,0.0336325621532287,0.0143452241007365,0.000311363649349407,0.00025330476501313,1.00481036116283e-06,0.00552169924643847,0.924185399239818
"TCGA-MT-A51X-01A",0.000405438428919333,1.87949318134914e-06,0.0103283270968611,0.103110194288299,0.00665401459048029,0.000635948310522783,0.0124651062245552,0.000620810487679249,0.00219921358574106,0.863579067493761
"TCGA-4P-AA8J-01A",0.00338916526863712,3.82962002782329e-06,0.0139220962154988,0.438945131577484,0.0540150594211564,0.000993467649348836,0.0323159941205202,9.94121707274382e-07,0.00133127802996992,0.45508298397565
"TCGA-CV-5439-01A",0.00027313906264162,0.000239877943066428,0.0133921323098622,0.0081456676224303,0.0831103705437937,0.000280021318991068,2.01634065258057e-05,3.42485511008817e-06,1.35214801155794e-06,0.894533850789567
"TCGA-BA-A4IF-01A",8.95905100415858e-05,0.000202903291814757,0.00956043565534868,0.0986226195587912,0.0069363225600302,4.032037809662e-05,0.00851435841201216,0.00858821061392244,0.00160761254609676,0.865837626473846
"TCGA-D6-A4Z9-01A",0.000733935559149918,4.62568428057561e-05,0.0150317044876232,0.0864899872750825,0.0191072031307639,0.000600385550719067,0.0128696390441875,1.52136122577107e-06,0.00240888705913324,0.862710479689309
"TCGA-CV-7437-01A",0.000324439105381757,7.5981344601023e-06,0.00874192505069849,0.0487187993010071,0.0143772574870328,0.0003648688185692,1.83372697355164e-06,1.1317480575245e-06,5.43302050977583e-05,0.927407816422722
"TCGA-CR-6484-01A",0.00588499925531222,0.00915554393852043,0.0224285331288814,0.309130212513078,0.176342704887994,0.000749620685335376,2.96560810160037e-06,9.43592955754598e-07,6.60103609333578e-05,0.476238466028889
"TCGA-CV-7245-01A",5.7062500450432e-07,2.43777482668602e-06,0.00885961970875513,0.149850549334253,0.00567659153726006,0.000800097360609004,0.000182156816197789,1.6684107101093e-06,0.00217528124918573,0.832451027183198
"TCGA-CQ-5327-01A",0.00037488343174577,0.000629892245267012,0.0189372896756317,0.0376621390270774,0.126403819266419,0.000337063459756573,0.0153666645469247,1.24910570648818e-06,0.000216609917082207,0.800070389324389
"TCGA-DQ-7588-01A",9.00018132638383e-07,2.18530606578872e-06,0.0020563494688459,0.00305227929638415,1.75555916511537e-06,6.34449306326598e-05,4.94434735495064e-05,2.2917515315339e-06,9.40726024731913e-05,0.99467727759322
