"","B-cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T-cell","tumor"
"TCGA-CV-7568-01A",0.000221738031079345,1.77320263846246e-05,0.0187340172437799,0.0620556060242704,0.0337017435617053,0.000578386017029921,0.0727174454204656,0.000356417287822473,0.00461077873761213,0.80700613564985
"TCGA-KU-A66S-01A",0.00269069906813219,1.40550356393642e-05,0.0746257373780272,0.0796247988164122,0.0215412790980084,0.0114797585750476,0.00225309770140926,0.000798322452710464,0.0443760614826926,0.762596190391921
"TCGA-QK-A6VC-01A",0.00899755960359501,0.0128647634402216,0.0283236364943959,1.5608867950365e-05,0.0859663172222417,0.00151042698804339,3.0777722251537e-05,2.86364303166836e-06,0.00771350741396937,0.8545745386043
"TCGA-CN-6998-01A",1.70539398713853e-06,2.67124475364551e-05,0.00335878976052424,7.68737774687326e-06,0.00544330103754337,5.9749244666331e-05,0.012439678033873,1.72692290550511e-06,1.6119448459249e-05,0.978644530332758
"TCGA-CV-6941-01A",0.00170768305298447,4.07106740188787e-05,0.0323803537557264,0.0269681193568075,0.0596406011382296,0.00390224469282651,0.00281062615084943,0.000420820482216653,0.00150622242432854,0.870622618272012
"TCGA-CN-4727-01A",1.23361746242545e-05,0.00225105661417514,0.0411434476018086,0.00765705781208096,1.23423862468261e-05,0.00019218634755316,0.00383071505046279,3.53987629440997e-05,0.0015646418595943,0.94330081739051
"TCGA-BB-A5HY-01A",7.74483131839467e-06,0.000323008080231495,0.0274427985005607,0.0371581047711865,0.0113470760179067,5.77330145329809e-05,0.00495572740100748,3.11706495981706e-05,0.0122480418743669,0.906428594859291
"TCGA-CV-7263-01A",0.00482504473593657,0.00139134497814064,0.0516269767523096,0.013290665241327,0.0700496371543858,0.00151518880590366,0.0772193616541201,8.78363361012818e-06,1.29903194476373e-05,0.780060006724819
"TCGA-H7-A76A-01A",0.0268439379499677,0.00788366169278849,0.0353223322902086,0.0359746178057615,0.269157575224668,0.00240056117366471,3.30819075915582e-06,2.8038433039361e-06,0.0113679198617499,0.611043281967128
"TCGA-CN-4723-01A",0.0385052900408777,1.8032242713532e-05,0.0499291953047606,0.0372895525345111,0.0924477361533742,0.00228119212788732,2.56623248937396e-05,0.0103248178998544,0.00199182999422388,0.767186691376904
"TCGA-CN-6997-01A",0.000536380949727444,0.00180090053738005,0.0446078003476719,0.0233542430766092,0.0208574172119212,0.00346875703900319,3.3929765361638e-05,0.00272682540103716,0.00489799766761209,0.897715748003676
"TCGA-CN-5364-01A",1.49844415133029e-06,0.00106758520370219,0.0334270235905747,0.0104053602918598,0.0494537422312517,0.000521048558165579,0.0419038092081758,8.08910763688352e-06,1.01130165442644e-05,0.863201730347938
"TCGA-CN-A63V-01A",0.000614357122269409,2.98749530224163e-05,0.0420670473904536,0.0611110255143883,0.0366339582687322,0.00131339670244606,0.00272538620762744,2.99149108476987e-06,8.95945747044674e-05,0.855412367775271
