"","B-cells","CD14-cells","CD8-cells","Endothelial","Fibroblast","Macrophage","Mast","NK-cells","pDC-cells","Tconv-cell","Treg-cells","tumor"
"TCGA-MT-A51W-01A",6.42262120812998e-06,4.46091390051042e-05,0.00656173921083083,0.0161029897286435,0.0244460853707576,0.00640058032453303,0.000113774295798666,0.00128275005007807,0.000936159043879074,4.99397321907129e-07,0.00023346153161788,0.943870929286326
"TCGA-CQ-6221-01A",1.29015615078569e-07,2.46916643296727e-07,3.1695041041611e-07,0.0251245767877627,0.930229974682726,0.032949686382502,1.79577769827856e-07,3.84468042959871e-07,5.28868850932847e-07,1.17890150952173e-07,2.60540167437363e-07,0.0116935979193582
"TCGA-CV-7245-11A",8.56160076658776e-08,1.38745541515593e-07,9.89273910673252e-08,0.0324312735193096,0.242737547291286,2.33475099073125e-07,9.86086597837698e-08,9.8980629065758e-08,1.84061936863527e-07,0.700662999908035,1.01882488516666e-07,0.0241671389836163
"TCGA-CV-6953-01A",0.00910038021357902,2.96378013896499e-06,0.00340087649289059,0.012860647012137,0.00937185054686104,0.016244641303129,0.000224405770106071,0.00217843534879471,0.000760034170411784,7.61221569855651e-07,6.00394293348652e-06,0.945849000197448
"TCGA-CV-5436-01A",0.00115000256210803,6.55403519982234e-06,0.00693753151076108,0.0337955019376468,0.125566461584563,0.00709552073777169,0.000771514279966202,0.00267586559743442,0.000418889703053727,0.00107220407150996,1.6211779177473e-05,0.820493742200808
"TCGA-CN-4738-01A",0.00193367899314561,1.49017316190567e-05,0.0059818380026864,0.0436287430187635,0.0346918493579957,0.114949844797649,0.00119960131315611,0.00213271270256602,0.00369085157726461,0.000533129946909587,0.000105297183620047,0.791137551374625
"TCGA-BA-A6DA-01A",0.00135988726171258,7.46412195694539e-06,0.00219488335183543,0.00939833128552947,0.00955012616958936,0.00360135306664997,0.00060017709584689,0.00287962076962399,0.000389016583180923,1.80407069035603e-06,0.000176877605965517,0.969840458617419
"TCGA-CR-6474-01A",0.000317006589669518,6.16712824991894e-07,5.70602665881993e-06,0.0492540942012699,0.469499758608523,0.0374510543299681,0.000942183961116351,0.0107212069691886,1.11499322078075e-06,0.0120722459738402,0.000588214286646532,0.419146797347073
"TCGA-CQ-5334-01A",5.44954298375536e-05,3.08205222536194e-06,0.00575612362290485,0.0578557413627073,0.351488385340289,0.0841464017156879,0.000155873813973955,3.61169596043927e-06,7.98685081347995e-06,3.45021370694671e-07,0.00516532646490412,0.495362626629325
"TCGA-HD-8635-01A",6.9527596928429e-07,1.57334000682576e-06,1.49470803037029e-06,0.0464134064055839,0.0968108642166557,4.22482200681287e-06,3.60425983448157e-07,2.94256733426313e-06,2.4235125636684e-06,0.284858747508928,1.65458317563761e-06,0.571901612633762
"TCGA-CQ-6225-01A",4.75110665970439e-07,0.00228401998497467,8.01112311124012e-05,0.0134721307838824,0.00390060300515922,0.00101291185085102,2.08443307506802e-05,0.00317184780364328,0.000255987029514761,0.0066456389018682,9.00219090951427e-06,0.969146427776668
"TCGA-CV-7250-01A",0.00045616681612455,7.67976573101338e-06,0.00435296476853661,0.0316210958658076,0.0251190995230654,0.00958757180568085,0.000169202317672432,0.00190285601661567,0.00129356203398747,0.000157238009066419,0.000777795842465538,0.924554767235246
"TCGA-F7-A623-01A",0.00159980485472788,1.17931843021837e-05,0.0104395524539943,0.0347488383936957,0.0503649214617653,0.00599882754366875,0.000161140425644278,0.00221587453403866,0.00425058501285067,6.92927404782948e-07,4.61637480873817e-05,0.89016180545982
"TCGA-CN-5355-01A",0.00373186190677437,2.80972867073769e-06,0.000298872188978293,0.0709000729181854,0.331316058965787,0.00917085086127029,0.000524913418529961,0.0055014140388326,0.000178715428121757,0.0180015516882012,4.08363492057273e-06,0.560368795221728
"TCGA-CV-6934-01A",3.0034059525192e-05,5.40898213497308e-07,0.00476957190254589,0.0743683353122799,0.561874698694169,0.0763598407630663,0.000713124143640447,0.00134448829502038,8.06253726295663e-07,0.0175571479253442,2.22697165682643e-06,0.262979184780813
"TCGA-CN-5356-01A",0.0029503531318046,1.63114468992935e-06,0.00176022111981872,0.0950361515581088,0.217642668189741,0.0102566212190159,0.000388062947820667,0.00563634268720792,0.000979662607856022,3.82428836944784e-07,7.83139705054901e-06,0.665340071568049
"TCGA-CV-7406-01A",2.28508798354714e-07,6.7455148943981e-07,4.04170255852349e-07,0.0355495888444002,0.208836786631292,1.61822017188685e-06,2.72637682701354e-07,8.32648821187634e-07,8.53822273742866e-07,0.195833547405185,4.51861603116756e-07,0.559774740698026
"TCGA-CV-6943-11A",4.80332686262394e-07,1.09889715299619e-05,0.0046806519689377,0.014476927980371,0.00118405342991499,0.00524400843090257,0.000134440733112955,0.00193546033067376,0.000823883675795059,0.0293033381125169,0.000114447540590103,0.942091318492969
"TCGA-CQ-5324-01A",0.000353940585645158,2.51554872344249e-06,0.00432187066253558,0.0297777248858288,0.0964727544163498,0.0169292430012997,0.000565635547235943,0.00186014042156085,0.000382335297476353,6.5738369408341e-07,0.00222202683985147,0.847111155409799
"TCGA-CQ-5333-01A",6.61207977840642e-07,1.37075412994437e-06,1.22120285969161e-06,0.0208351879666476,0.0523117850138775,0.325384817598308,2.71018077838633e-07,8.76912855779474e-07,7.25550972942058e-06,0.159556952830808,0.00326755439780217,0.438632045586926
"TCGA-CN-4737-01A",4.25734375214393e-07,1.29189864774477e-06,2.24089433951135e-06,0.0447438862092906,0.297974910264723,0.0195795594229334,8.47715121028626e-05,1.72747530290373e-05,1.85044938831075e-06,0.0972963684443383,1.86480768378811e-06,0.540295555609148
"TCGA-C9-A480-01A",7.62241018354185e-07,2.35010713412897e-05,0.00235448238675674,0.0176470418051586,0.00906827429562667,0.00278671274048574,1.53119262591558e-06,0.001625671055187,0.000546850713112363,0.0179753600999116,0.00146165790823841,0.946508154490537
"TCGA-D6-6824-01A",0.00240919165462384,2.14188891446281e-05,0.00757684641171329,0.14148470769204,0.202136052859588,0.128106765701959,0.00103093317683358,0.00107128564169883,0.0037550500861345,0.0604811573434089,0.00278474008531257,0.449141850457543
"TCGA-CN-A63T-01A",0.00133766607323384,8.40457158397987e-06,0.0102599913821261,0.0753907748136544,0.0799462744324758,0.0645733273656453,0.000194174596407121,2.838338752036e-05,0.00823571330226149,0.00276141042693518,0.00495495869678038,0.752308920951376
"TCGA-CV-7252-01A",0.0004814673854752,1.32109211099898e-06,0.00936661376846175,0.0680687323239412,0.113693068284203,0.0195062126550866,3.99745940646424e-05,0.00381238656166223,0.000721005503673606,3.44273724158523e-07,1.04920387839148e-05,0.784298381518813
"TCGA-CV-7255-11A",1.70065817805478e-06,0.00199585926345116,0.00749079834014926,0.0222919149784725,0.0130073548303778,0.00782465186970294,0.00212031185811054,0.00867136673409218,0.009745458818255,0.0526902778682209,9.69221532656998e-05,0.874063382627724
"TCGA-CV-6003-01A",8.49249955787421e-06,4.3820498938039e-06,0.0067244964029507,0.0162718434365549,0.023041981213711,0.00294747944802167,0.000194838733538655,0.000931928720856256,3.82649502188384e-05,0.000515207585883174,0.00048887881335692,0.948832206145456
"TCGA-F7-A50I-01A",0.000636137824142584,0.000556127484516587,0.0058045869496183,0.0417315182732968,0.0722452377570005,0.0244809892392223,0.000247262183256423,0.00539055136130338,0.00126876944658503,1.58580654309068e-05,0.00175304706744694,0.84586991434818
"TCGA-CV-7407-01A",1.08740060675445e-06,5.3422214354357e-05,0.00569624871410159,0.0329728935734679,0.0127184482558482,0.0631859476048997,0.000140144158851418,0.0011090857471753,0.00439172267944252,0.000673310109604309,0.0029870635958476,0.8760706259458
"TCGA-CN-5366-01A",1.46162099104047e-05,1.25348019055116e-06,0.0036274396698591,0.0370931412558455,0.237865373712338,0.0236087027025486,0.000160254375577005,0.000888061497602507,8.67656886252467e-05,0.00168548057028347,0.00109926915314027,0.693869641684079
"TCGA-CN-6011-01A",5.67460465185286e-07,2.53194417850748e-06,0.00996660562582733,0.0195375184710206,0.0622300494939977,0.00957612505524446,9.49328409104336e-05,0.000522128175268009,1.00692596536173e-05,5.4109322739199e-07,1.01204145097669e-05,0.898048810165697
"TCGA-F7-A61S-01A",0.000196007068913846,0.00028706366928342,0.0192268631574027,0.0354243958784844,0.00558874273303022,0.0321301262185603,0.000177440065180021,7.7532594747747e-06,0.00187882892179029,2.93946916208982e-06,0.000687952609244716,0.904391886949473
"TCGA-CV-7433-01A",0.000142050200774557,2.21040351494111e-06,0.0122521241510191,0.0338580777195285,0.398220094386828,0.130605675795158,7.04581236509906e-05,2.20101226445912e-06,3.28931433846389e-06,3.07251955373982e-07,0.00629003596747912,0.418553475673489
"TCGA-CR-6480-01A",0.00411345208349081,0.00143596222578678,0.00329231247806431,0.0481432215318435,0.011282177648813,0.0287705353027449,0.000231129315836313,8.15145615736089e-05,0.00960984936096896,1.31830964316631e-05,0.00511597834157819,0.887910684052868
"TCGA-CV-7423-11A",4.14222391252732e-07,9.0016316237091e-06,0.00310022683010676,0.00912499729202805,0.00187382983151262,0.00275818047618083,3.58983106167487e-07,0.000234577323306555,0.00291964995878903,0.11700894120243,0.00172701898937719,0.861242803259147
"TCGA-CV-A45O-01A",8.22515013517682e-07,8.07928860646934e-06,0.00380142178293928,0.00847516751296858,0.0123143130739746,0.0130712131770118,7.92971941319109e-05,0.000966522226521401,0.000269299237241384,1.37283428698866e-06,0.000558290953351788,0.960454200203952
"TCGA-CV-6933-01A",0.00012349500223284,1.12008581515327e-06,0.000940030359107963,0.0246381183504803,0.149907849063663,0.0975439590574092,5.54547552061042e-05,0.00606865228038111,1.79860554896225e-06,5.81224169894075e-06,6.04050500868391e-06,0.720707669693448
"TCGA-CV-A45V-01A",9.30535357604973e-05,5.01685815384288e-06,0.00597856219568019,0.0313324748083664,0.106241753540346,0.01673434277955,0.000957421166370985,0.00040960820048793,0.00423334464421457,2.3423364269758e-06,0.000745335567767166,0.833266744366876
"TCGA-CN-A49C-01A",0.0024690838005148,6.9046202543034e-05,0.000533889155357288,0.032278840862025,0.00375835607993336,0.0161789266681399,0.000177921085659543,0.00178225518410013,0.00272580018938985,9.77978581940161e-07,0.00701722615592058,0.933007676637835
"TCGA-DQ-5630-01A",0.000404787721047783,0.000120513024954849,0.00866911070146049,0.039866035937077,0.213143448441859,0.124404190118516,0.000132503101302327,2.49973781477815e-06,0.0016892646538879,0.0195692177588816,0.00457528636277945,0.587423142440418
"TCGA-UP-A6WW-01A",0.00326749359147918,0.0118044495147859,2.72912843125664e-06,0.0215676300565881,0.0901050075200429,0.0720351751710302,0.000211288142688302,1.4567878023253e-06,0.0169625438909986,4.57607423037187e-07,0.00909874182494655,0.774943026763784
"TCGA-CV-7406-11A",9.52586031764701e-08,1.31979657034303e-07,1.32195236850185e-07,5.75163283209069e-07,0.00231477856915953,1.4442385177718e-07,9.70587911985725e-08,1.50720200058472e-07,1.40999974613929e-07,0.771355002237048,1.31317966566205e-07,0.226328620076228
"TCGA-P3-A6T5-01A",0.000451675401827403,2.85481104913933e-06,0.00173272949384091,0.0233899833590729,0.101132500091354,0.013969637322909,0.000248860557164459,0.00202935480612005,0.000640236145111718,5.03627594061163e-07,0.00168060448954261,0.854721059894413
"TCGA-CV-7261-11A",5.55459800303768e-05,3.02477864650247e-06,0.00306092957969837,0.0272563900304341,0.00584987249418856,0.00610511082100376,0.00018297930875707,0.00158158331382406,0.000629572910631773,0.000839020650780096,3.55241530114707e-06,0.954432417716704
"TCGA-IQ-A61J-01A",3.65077928805048e-07,3.9264902936963e-06,0.00387323384711465,0.0368472983296185,0.1724072422777,0.0262010154853901,0.000937127231872738,0.00103738566424393,0.000403775253618947,0.0394581428792025,0.000668909570776739,0.71816157789224
"TCGA-CR-7379-01A",0.00177293765830379,1.02407386512206e-06,0.000126116310500001,0.0347389906420891,0.298702653745306,0.0316452330636253,0.000541209486443268,0.00633217621678993,0.000524129148728327,0.000262691334660899,3.27373380193677e-05,0.625320100981669
"TCGA-CV-A45Z-01A",0.0003374189389558,0.000233964715898825,0.00513068346027613,0.0427324966373176,0.0733279375821757,0.069390153623771,0.000153026199444526,0.00387820251306781,0.00352875697338237,1.01669933207135e-06,0.00591307034655973,0.795373272309818
"TCGA-CN-4742-01A",0.00318422604801804,6.61515250680556e-07,0.00189479155770536,0.0311516216004306,0.341370109597129,0.0227420711120257,0.000279191974272871,0.00161690674489338,2.80138469747414e-06,0.00102338597702026,3.55832998662687e-06,0.59673067415857
"TCGA-CV-A461-01A",0.00282010564024083,0.00199328652086211,0.0189157494499692,0.0437840696580849,0.044831330408445,0.188466656685956,0.00162431360680862,2.71622692717629e-06,0.0109989494385559,7.63498889243202e-07,0.00449349238947649,0.682068566475784
"TCGA-CR-7388-01A",0.0157460418455038,4.13509324900419e-05,0.00669150849464837,0.089072242368882,0.161551116663778,0.0423508983921106,0.0013084168417436,0.0118397796043011,0.00745797612417197,1.04017093800183e-06,0.00571018975445693,0.658229438806975
"TCGA-BA-A6DE-01A",0.000120918936885688,0.00011291620372772,0.00477789264260963,0.0491217593111257,0.0362947497077052,0.000464960529383032,7.33511694429237e-05,0.00550268630063324,0.00319180164296253,0.00141405483158957,0.0013607665515193,0.897564142172415
"TCGA-CV-6948-01A",0.000203468978361147,2.46124055095506e-06,0.00651362175548995,0.0478882638875466,0.0549614564321045,0.0456579577570514,3.20323561375141e-05,0.0056584538767529,0.00243012378257698,5.63833946258351e-07,0.00059640464088175,0.8360551914586
"TCGA-BB-4227-01A",8.54646564108105e-07,0.00381090788479672,0.000202718546500102,0.0357017787192144,0.0175090698368786,0.00525554100099555,0.000290056947721595,0.00496488805196803,0.00061850437664985,1.08770308791735e-06,9.13415517713281e-05,0.931553250733852
"TCGA-P3-A6T4-01A",0.000285964823917097,0.000300030413406468,0.00644127793972581,0.0202723823180413,0.0741264500231993,0.00401663550678594,0.000263357997648903,0.00605435445616685,0.00181905284323986,7.47286191098068e-07,0.000556214614371044,0.885863531777306
"TCGA-QK-A6V9-01A",0.00302051384645855,0.0151678411812405,0.0275610276628561,0.0305835207739257,0.00582248271830837,0.0575998025504683,0.000104348258706655,0.00095317535006878,0.0210391786106065,9.80359146285437e-07,0.0159621084149386,0.822185020273276
"TCGA-CR-7389-01A",0.0129302696703097,2.40572103593899e-06,0.000745224179079036,0.102614444503582,0.135129312721541,0.0274167023912172,0.000751111779379022,0.00336559806402075,0.00225645436856074,1.89888323430416e-06,0.00304450271976386,0.711742074998277
"TCGA-CV-6935-01A",0.000497132986831582,1.21506805831588e-06,1.39736134430011e-05,0.0279221819168179,0.237201082259008,0.019275749439557,0.000362595339272376,0.000723220151094257,1.92513400240617e-06,0.000568871810809134,4.31639379278011e-06,0.713427735887313
"TCGA-CN-6017-01A",0.00368820247994101,0.000933862192370188,1.3041409024607e-06,0.0610726267885343,0.22446191163577,0.0943997405639835,1.74466462403086e-07,8.50857261854542e-07,0.00894436339564766,0.515215382142381,1.24197325434569e-06,0.0912803393634914
"TCGA-CV-A6JU-01A",3.2994267885661e-07,1.30391935134432e-06,8.96973198617078e-07,0.0260764719885626,0.0849103815807749,0.00299855742575659,3.17008519175914e-07,1.24548194639789e-06,0.000228684477107195,0.198371579384141,6.31062252006428e-05,0.687347125592762
"TCGA-CR-7401-01A",6.46311789954385e-07,1.42309449448767e-06,0.00147474197590431,0.0295659626054129,0.341092512014271,0.0128277868736736,0.000882568180210069,0.000220757162650603,1.60497045657266e-06,0.0196343802373876,0.000219366565276699,0.594078250008473
"TCGA-CV-6933-11A",0.00268556921715929,2.06373575094757e-06,1.26957890465198e-06,0.0628533014150271,0.0403625563246978,0.019842115921857,3.37221042011125e-07,1.50617121717541e-06,1.96268419786702e-05,0.373521994847954,1.76763031584097e-06,0.500707891094095
"TCGA-CN-4739-01A",0.00980996000537763,3.97687361799307e-06,0.0117934226574335,0.0562851444569558,0.0571501410577061,0.0340096806281627,0.000548728706811838,0.00817357135887887,0.00517183348766987,0.000332991190860798,0.00181324707669567,0.814907302499829
"TCGA-CV-A45Y-01A",0.0144697743492164,0.000428520689949694,0.00491326194008393,0.0536331705003395,0.245789357680003,0.0834723884908102,0.000859985634355304,0.00598382103590629,0.004015138404077,6.23704124812455e-07,0.0111100054292712,0.575323952141862
"TCGA-CR-6493-01A",0.000254016406454174,2.37744502450558e-06,0.0014816740258691,0.0350536564055078,0.0310891857923021,0.00623398051895715,1.99145992770055e-06,0.000728942739712664,2.88531747372647e-06,3.81294414834183e-05,0.00110656783163271,0.924006592615655
"TCGA-BA-4076-01A",0.000196445224655731,1.15385715409019e-05,1.19251955399111e-05,0.0157534808971886,0.0329323581064533,0.00321970830677545,0.000346651261003463,0.00381274552726235,2.16004296879378e-05,6.56192775872878e-07,0.00111910532858366,0.942573784958533
"TCGA-CV-6436-01A",0.000859585068487861,3.15294781870535e-06,0.00622805699160974,0.011693422336962,0.00450843738151343,0.0346541892697767,0.000234941669111791,5.00718536379706e-06,0.00233406054175646,5.33324488271903e-07,0.000375794253277569,0.939102819029834
"TCGA-DQ-5625-01A",2.25979525833028e-07,2.29979692404592e-06,0.00761311831457827,0.0280975487658122,0.065065565059882,0.0442445400557032,1.68466796260446e-07,2.19568590525829e-06,2.33419072669456e-06,0.228697923398991,0.00409788214707816,0.622176198138077
"TCGA-HL-7533-01A",0.000261900970394706,7.32888718922686e-06,0.00291042917871404,0.0220549996620509,0.0330015015371314,0.0929826910772045,5.16572549243503e-05,1.40872459351195e-06,0.00204358591504627,3.87503251556187e-07,0.00588020966810637,0.840803899621393
"TCGA-CV-A6JM-01A",8.24408016953027e-05,1.42895808850941e-06,0.00115063527100198,0.00726493536367483,0.0347038639245221,0.00823872522674546,0.000208829182382801,0.00327773493417549,0.00127702323955449,2.19753222609352e-06,0.000902189102778788,0.942889996463154
"TCGA-QK-AA3K-01A",0.00175839715074633,3.66966163612008e-06,0.0100672549158707,0.0873286393374358,0.613495515858903,0.078819968908891,5.85409367128278e-05,0.000312148980757174,0.00102640350333107,4.26478135279454e-07,0.000235333700307295,0.206893700567273
"TCGA-HD-7831-01A",0.000214299724690697,3.13024761041054e-07,1.09327193630984e-06,0.00779562855008227,0.804180529549669,0.0175619150549534,0.00050911084472172,0.000210833155406693,5.8703770483755e-07,9.78381609988406e-07,1.44471987416169e-06,0.169523266684589
"TCGA-UF-A71B-01A",0.00440636870559997,3.54539442963059e-06,0.0146920633609103,0.0515297594674495,0.150269694912589,0.0173797750775242,0.000562485921145439,0.00202161291619851,0.00251698667355824,6.08938131929416e-07,9.22480006794286e-06,0.756607873832396
"TCGA-CV-A45U-01A",0.000194570140874248,4.02324836080077e-05,0.0168978530356591,0.0215963199304609,0.0803806354677621,0.00618835676814829,0.000620804327919755,0.00576650787980321,0.00458358495293161,1.18290801429834e-06,0.00143808219400494,0.862291869910814
"TCGA-CV-7440-11A",2.91472345132879e-07,1.121876996152e-06,8.47905321398546e-07,0.0125092645475698,1.80891956792585e-06,0.0103257943675006,2.18489522908914e-07,9.85695447795092e-07,0.000149001877847363,0.200767265151504,7.04822745709965e-07,0.776242694873631
"TCGA-CV-6955-11A",0.00114260966020541,2.40895107290392e-06,0.00561234237125574,0.0673667144835072,0.0329985065080727,0.100064110103084,0.000528413274515349,3.69201017094654e-06,5.20962609221991e-06,0.0466572453725178,5.38929913394067e-06,0.745613358340372
"TCGA-CV-7253-01A",4.25979804753541e-07,1.80841860265159e-06,1.61686550360423e-06,0.00751221815355812,0.0100306389855305,3.05124732075928e-06,3.07578358311485e-05,0.00065905618687694,4.172320300312e-05,0.00855075682792,5.82896870966146e-05,0.973109656608952
"TCGA-P3-A6T8-01A",3.80459172434744e-07,4.29493619205532e-06,1.83007285040613e-06,0.0568404175956052,0.423390033558905,5.60441422524361e-06,1.76835635918285e-05,0.00351218183284969,2.00270947995477e-06,0.0127563994096592,0.000218424407265772,0.503250747040203
"TCGA-CR-5250-01A",0.0120721216078598,0.0161653990155269,0.0117619957958752,0.095465483968761,0.164738025634996,0.0134393435099538,0.00133464218248191,0.00447142564761766,0.0204380446654285,6.94975748289777e-07,0.0163668644889368,0.643745958506814
"TCGA-BA-5152-01A",0.000849682956027796,0.00255053018155913,0.00363641518237555,0.0521420449598673,0.0566330098469816,0.0703833713323122,0.000555067380461407,4.15344999009023e-05,0.00807658343356765,2.9248883377101e-07,0.0133417771738699,0.791789690564243
"TCGA-CR-5247-01A",6.06904137511711e-07,4.71762667299381e-07,2.01573660019437e-06,0.00589811643479349,0.423809328715709,5.8316941096867e-06,0.000315727627457253,3.47014587003486e-05,5.37695372190378e-07,3.02459260509394e-07,2.02530439642984e-06,0.569930334206796
"TCGA-MT-A7BN-01A",0.00219288468799283,2.89080994987908e-06,0.00441546093571149,0.0402342254046791,0.170918766395356,0.0888101352521487,0.00384898568725618,0.00104779401503414,0.00495132219437112,0.000414514697104234,0.0135801025076266,0.66958291741277
"TCGA-CN-A499-01A",0.000335760524108285,0.0200380303373905,0.0176577917556508,0.0562720012300258,0.0300988307457487,0.0508042582671732,1.33988883566207e-05,0.00403535967506943,0.00239955729257834,4.95336801502543e-07,0.010422628205397,0.8079218877417
"TCGA-CN-A498-01A",0.00234048844936335,0.000807684834126009,0.0040908968145051,0.0234509180800396,0.0165772590541521,0.0128994694670408,0.000385201114209387,0.00345775991944674,0.00468607240476698,2.80834740409661e-06,0.0013614084369345,0.929940033078011
"TCGA-CV-7103-01A",2.6918740216345e-07,5.20369456071812e-07,1.23671182306511e-06,0.0218456856971654,0.509074149601402,0.0086482779249448,0.00081069943458842,8.65630964104263e-06,0.000253365999895841,0.0287052333551268,1.09548580689334e-06,0.430650809922748
"TCGA-T2-A6X0-01A",0.00584092705281735,0.00342594903328784,0.025832825979253,0.0441098820472267,0.0519583268683408,0.0336011773008795,0.000926292230825383,0.00110990579943937,0.00869774708632435,3.79260488643678e-07,2.38753320267693e-05,0.82447271200909
"TCGA-CV-A45Q-01A",5.90376564420355e-07,5.03709527649164e-06,0.000760770873924229,0.005267130527506,0.00432409351592331,0.0010187113526884,0.000118491178914278,0.000442641786474973,0.00028291160660169,0.00367865595452011,0.000931531401365108,0.983169434330241
"TCGA-DQ-5631-01A",0.00101898406387113,5.70447396966011e-07,9.10445401988945e-07,0.0441713672774508,0.239015949221017,0.0274699080258255,7.20479499239715e-05,0.000643801705043073,5.17425103208145e-07,8.54767147442147e-05,2.78970312370713e-06,0.687517677021098
"TCGA-CV-7410-01A",0.0060092103957864,0.00170613317153174,0.024399525354568,0.0792616374047969,0.155387507099773,0.179812702673221,0.00023797508819075,0.00791723935744027,0.00786919531505166,2.98070437652878e-07,0.0325399010609922,0.504858675008211
"TCGA-P3-A6T2-01A",1.06359996260504e-06,4.09099179276232e-06,0.00418899278936179,0.0283776213611006,0.113749008993242,0.00439026739170759,2.55908556365793e-06,0.00328025996118731,4.11505941465687e-06,1.64878285138462e-06,0.0033404704644798,0.842659901519335
"TCGA-CV-6938-01A",9.18849604521818e-07,4.98787313941783e-06,0.0125869517211302,0.0209219428630349,0.0107650032458028,0.150248928162804,5.33213826301889e-05,1.16351345788407e-05,0.000270784976351233,8.98190696683329e-07,0.001225064070475,0.803909563529753
"TCGA-CQ-A4C6-01A",5.05072998576527e-06,0.000612575984328751,0.00699147011760177,0.0460584341960815,0.0926724512289427,0.0288449896923819,0.00060194810727687,0.000147770997962206,0.00134687719596192,0.0113165559492228,0.00168480579763964,0.809717070002614
"TCGA-CV-7425-11A",0.000287999869526507,9.82357316773098e-06,0.0067680390238595,0.0182196785969055,0.00509159756355507,0.0392136918669171,0.00107104809873818,4.25348950171177e-05,0.00249726260214863,4.93005331447043e-07,0.00237593901376973,0.924421891891063
"TCGA-BA-6873-01A",0.000125046039469394,4.83593362405942e-06,0.00525928914401688,0.0459221514690535,0.109000589081814,0.0548163857577484,2.73748049936371e-06,5.96584196087958e-06,2.39897601481793e-06,0.00721814247140613,4.89334488904905e-06,0.777637564459503
"TCGA-CN-6022-01A",3.35525553158664e-07,9.53025868665294e-07,1.69133873480901e-06,0.0552647290511556,0.353591022954812,0.0837104503920489,9.38832839507822e-05,0.00191819981319446,1.05922453782532e-06,0.0542757542725549,2.57781374702816e-06,0.451139343303842
"TCGA-CV-7235-11A",0.00308839998289932,0.00707184649280323,2.06730880236069e-06,0.155845155922032,0.124071038869641,0.179082141744183,2.56168552169494e-07,0.000914789520576423,0.0123680406637507,0.182239326289015,2.96364048193739e-06,0.335313973397263
"TCGA-CQ-6229-01A",3.63055498756798e-05,3.19734186993597e-06,0.00501552998291838,0.0372942040613572,0.0805696686813259,0.0131404566323957,0.00033827477379111,3.34626974183851e-05,0.000433622336261328,0.0414599553880287,8.08433252041393e-05,0.821594479229554
"TCGA-CV-6441-01A",4.3139999780516e-07,0.00425047852275413,1.5860959456683e-06,0.0162133422408132,0.00429457370775268,1.02784792650732e-06,2.84625805805818e-07,1.50211781771805e-06,2.70657850104903e-06,0.185583863777883,2.84347653143938e-06,0.789647359608271
"TCGA-CV-7434-01A",2.9250039978416e-07,3.17729608542845e-06,0.0077375986663877,0.0193211169838688,0.0485829244539225,0.00686916048377201,2.16412472553386e-06,0.00272962953823333,0.000454622504337004,3.15630560938449e-07,3.93480757951131e-06,0.914295063010128
"TCGA-CV-6952-01A",0.000652531777494974,0.000159678184056466,0.00879283286255107,0.0332018553391297,0.0280848716861241,0.0163321249797306,0.000216993525801925,0.000710128972331042,0.000702020056870654,0.0113654847275753,0.000593778954663372,0.899187698933671
"TCGA-CQ-5326-01A",4.99087760895044e-07,2.72948828189914e-06,0.00119937931549092,0.0318073106015436,0.105134167375975,0.0647517994315923,0.000329042733339955,0.00684147320709933,5.62729346658377e-07,2.65659658888517e-07,1.78274038759583e-05,0.789914942966035
"TCGA-CN-A6V6-01A",0.00538862148870827,0.00526372399541307,0.0319459394159762,0.0381884373380631,0.0468990297449705,0.048992096441537,0.000428892201886259,8.73129689772199e-06,0.0217546252662655,0.0663507534911886,0.0156070434434345,0.719172105875659
"TCGA-CV-6955-01A",3.38065487829655e-05,5.03838346037653e-05,0.00553678220280529,0.0136069228929034,1.06944577045571e-06,0.0336005236987245,0.000526751889014453,1.05795354612431e-05,0.00271934759375563,8.40200061417136e-07,0.000417523966449972,0.943495468191667
"TCGA-CN-6019-01A",0.000740359278753321,1.54947655929675e-06,0.0020184900893527,0.0409779409209636,0.564597882693425,0.115799661636606,0.000693890599208098,2.52438795050713e-06,0.0025649358996527,0.0134761972458169,2.94538769220811e-06,0.259123622384019
"TCGA-CV-7437-11A",0.00208040728606819,7.76367427365972e-06,0.00308418585920188,0.0080363985927933,1.1782160231153e-06,0.00957594471524882,0.000256839435833015,0.00245065011520643,0.00309586270608281,0.000353276927024344,0.00254498466874908,0.968512507803495
"TCGA-CR-5243-01A",0.00693800279944441,0.00949370847629632,0.00549361388371017,0.0914140021429955,0.221619644782657,0.0374266843048082,0.000975315486917083,0.00676149540453794,0.00694448757053876,5.79922356540224e-07,0.00815306905485173,0.604779396170887
"TCGA-BA-6868-01B",1.46018627786817e-06,5.63558946351122e-07,1.09104752020886e-05,0.0182265744609875,0.119934492611689,0.0227649659669061,1.82791092624361e-05,0.00666080971454678,2.58816936914684e-07,2.10045241269533e-07,2.92582840686278e-05,0.832352216769935
"TCGA-CQ-5330-01A",3.03966855786537e-07,9.85909878545093e-07,8.48305928656383e-06,0.0500817556894535,0.388330172386395,0.127822505134936,3.8563035281253e-07,1.30562008479716e-06,9.30968711005661e-07,0.0664708160311279,4.2164259999388e-06,0.367278139176918
"TCGA-P3-A6T7-01A",2.95597172469421e-05,0.000641855418078655,0.00602495328539089,0.0306968137257322,0.0671943163620129,0.00301991540531881,2.95082897853658e-05,0.000845150911429165,0.000580360244599052,5.04295957741839e-07,2.97830416993982e-06,0.890934084040278
