Mixture,Fibroblast,tumor,B cell,myocyte,other,Macrophage,Endothelial,T cell,Dendritic,Mast,P-value,Correlation,RMSE
TCGA-CQ-6221-01A,0.757953255697295,0,0.0309040921679531,0,0.0227817061580828,0.116311140563817,0.0720498054128523,0,0,0,0.02,0.406311557628199,0.930865293231454
TCGA-CV-7245-11A,0.246492293862137,0.0388184889825794,0,0.636622985863063,0.0191786124639093,0.0557771062611975,0,0,0,0.00311051256711397,0.01,0.734673057947018,0.680171714471071
TCGA-CV-6953-01A,0.0325115520394119,0.930271798344748,0.0139926804700296,0.0013019211944447,0,0,0,0.0212670020859933,0,0.000655045865372547,0,0.932577184692763,0.432619310191418
TCGA-CV-5436-01A,0.0632823488636585,0.880587840716718,0.0132910047826077,0.00929713259348992,0.0189320713679275,0.0121821351152675,0,0,0.00162075943587768,0.000806707124453442,0,0.828438997997149,0.631360671684828
TCGA-CN-4738-01A,0.0443213747351449,0.552098835870024,0,0.000581606540338526,0.358385825436355,0.0304086695866538,0,0,0.0117802305896443,0.00242345724183946,0,0.865526096937577,0.504313144730426
TCGA-BA-A6DA-01A,0,0.989467739995708,0,0,0,0.00629162024099763,0,0.00156858861277071,0,0.00267205115052333,0,0.973923614185312,0.35390468435892
TCGA-CR-6474-01A,0.196867940582066,0.630043112724149,0.00873873977749843,0.0245020712511044,0.0512836496217136,0.0773250203809529,0.00615345195956819,0,0,0.00508601370294704,0,0.848486989933322,0.528390353112889
TCGA-CQ-5334-01A,0.122865856876275,0.744023920204776,0.000357236397645831,0,0.0423422560870594,0.0686495661849259,0.0217611642493177,0,0,0,0,0.898570351869058,0.444470545841373
TCGA-HD-8635-01A,0.0292356686963839,0.683849244587332,0,0.183044182761354,0.0953445297835466,0,0,0.00830226064771932,0,0.000224113523664411,0,0.891567573287867,0.456495688884332
TCGA-CQ-6225-01A,0.0179665119682194,0.968529444778336,0.00033038087910077,0.00398189764066471,0,0,0,0.00353906040357833,0.00558031920494719,7.23851251531237e-05,0,0.934992683658736,0.454190926425276
TCGA-CV-7250-01A,0.0510761019355384,0.775834631243997,0,0.00242751232288277,0.137876686726943,0,0,0.0191027716864501,0.0136822960841884,0,0,0.933872443880498,0.380862029789276
TCGA-F7-A623-01A,0.0225047009242335,0.889455615672362,0.00533914743556444,7.08679669606357e-05,0.0601783395371548,0,0,0.014770324803179,0.00752948629567965,0.000151517364865648,0,0.808178766294751,0.683217307560001
TCGA-CN-5355-01A,0.129159281458125,0.815070878039899,0.0168756926626948,0.0208862745251821,0,0.0170158360994181,0,0,0,0.000992037214681653,0,0.911428056576085,0.429022396594314
TCGA-CV-6934-01A,0.313311136531838,0.551804814433662,0.00617672236504293,0.0371493902229628,0.00508274537825057,0.0840061571622331,0,0,0,0.00246903390601065,0,0.871898744584698,0.504587330755749
TCGA-CN-5356-01A,0.0819210607152456,0.891315510375178,0.0112241980441459,0,0.00539982211399971,0.00211435200785797,0,0.00802505674357314,0,0,0,0.907499192180422,0.473970822143268
TCGA-CV-7406-01A,0.242507807884175,0.488986883846908,0,0.266976566098136,0,0.000641166126796563,0,0,0,0.000887576043984555,0.01,0.652765216907887,0.759931662649161
TCGA-CV-6943-11A,0.0200513705528363,0.709266580245516,0.0054314327848084,0.027754038988991,0.205273073678553,0,0,0.0151948737049086,0.0170286300443865,0,0.01,0.662524451302272,0.829945482497644
TCGA-CQ-5324-01A,0.0572822335882877,0.929090990585101,0.00239229247285408,0.000602336330979035,0,0.00976315691200295,0,0,0,0.000868990110775042,0,0.845568693872032,0.623983026018017
TCGA-CQ-5333-01A,0.00464375963485608,0.734016373580309,0,0.135062544614635,0,0.125137521752927,0,0,0,0.00113980041727256,0,0.963842384566486,0.268810965311669
TCGA-CN-4737-01A,0.0941491932624012,0.756668849192063,0,0.0648682215744924,0.0585523619726806,0.0116234236513876,0.0019221896861589,0,0.012034897361151,0.00018086329966548,0,0.884526045782442,0.479635246998601
TCGA-C9-A480-01A,0.00160390247544029,0.96239882099345,0.0063067258230444,0.0193837968417204,0,0,0,0,0.00898312278892447,0.00132363107742078,0,0.921802607431719,0.483555156001791
TCGA-D6-6824-01A,0.0953227327631223,0.0879656148489332,0.00871903538100577,0,0.631971583157954,0.137115337778884,0.0377965824423961,0,0,0.00110911362770479,0.01,0.547620296784647,0.835513069222775
TCGA-CN-A63T-01A,0.0675951048055434,0.741952340303362,0.00660178019822592,0.00344983764971239,0.130255659829318,0.0272411435582279,0.00668026328160577,0.0145421024846018,0.00157917854879365,0.000102589340608841,0,0.951545621536606,0.315322048139103
TCGA-CV-7252-01A,0.0281271324533778,0.955766775522383,0.00387648498903929,0.00113291330423852,0,0,0,0,0.0106102273275349,0.000486466403426111,0,0.96397924309716,0.358168315073787
TCGA-CV-7255-11A,0,0.286085723226521,0.000639736508269868,0.0367632731344385,0.617375159543632,0.0152252809635807,0,0.0258340433712072,0.014165196133143,0.00391158711920727,0,0.812620411260059,0.582423197206813
TCGA-CV-6003-01A,0,0.977954467714223,0.00472767716713974,0,0,0,0,0.0162532380336622,0,0.00106461708497553,0,0.98278130447558,0.309700480562058
TCGA-F7-A50I-01A,0.0144045893552539,0.890791413120927,0.0130352976231991,0,0.0640743452727966,0.00216832033941244,0.000560217336153726,0,0.0149179573777276,4.78595745300216e-05,0,0.940366114127802,0.405696676402661
TCGA-CV-7407-01A,0.0765809088781173,0.773492340523582,0,0.00306249843830875,0.0858391363871421,0.0387674717400441,0.00590652697516934,0.00191328000806563,0.0144378370495712,0,0.01,0.576827291417186,0.932214963035039
TCGA-CN-5366-01A,0.0901383593928279,0.763987579338336,0.00275118617234935,0.00360706633763098,0.0965025560266256,0.0322197838748354,0.01019950918615,0,0,0.000593959671244625,0,0.88381422495498,0.488728062551337
TCGA-CN-6011-01A,0,0.946801069005533,0,0,0.043849630281892,0.00402855142329097,0.000263861818086228,0.00505688747119782,0,0,0,0.91966613421904,0.493117767210848
TCGA-F7-A61S-01A,0,0.952681511678813,0.00966165426708352,0.00361513096627376,0.0160651824941144,0.000924139298521789,0.00797438738172634,0.00795786534060368,0,0.0011201285728633,0,0.973946571975826,0.327376260636901
TCGA-CV-7433-01A,0.133275103984701,0.72922259964853,0,0,0.0334868806470128,0.104015415719756,0,0,0,0,0,0.911298669931108,0.413065029335603
TCGA-CR-6480-01A,0.0976621797833115,0,0.0118536005224327,0,0.797492187557753,0,0.0110815908610392,0.0269240480262587,0.0549863932492048,0,0.02,0.401221980745078,0.93548568867895
TCGA-CV-7423-11A,0.0339831313484147,0.704601406386167,0.00810950868734673,0.101367656937792,0.119103548587396,0,0,0.031102782586313,0,0.0017319654665709,0.01,0.743591804554092,0.704990956157589
TCGA-CV-A45O-01A,0,0.987220156719508,0,0,0,0,0,0.0120358658769332,0,0.000743977403558989,0,0.957988876568577,0.403764156731724
TCGA-CV-6933-01A,0.114742422922665,0.829476565148025,0.00343201521274537,0.00272819749159096,0,0.0422121753712064,0,0,0.00671398165726585,0.000694642196501615,0,0.953662009995803,0.316197005093191
TCGA-CV-A45V-01A,0.0466081371549508,0.843047078425345,0.0103393599041851,0.00655087014666659,0.0671005286372722,0,0,0.0263540257315807,0,0,0,0.906414855301517,0.466043700140083
TCGA-CN-A49C-01A,0.049029425860204,0.739777721798329,0.00319780335385856,0,0.190243713274027,0.0031118139696489,0.00166233388470971,0.0106970848967253,0.0022801029624981,0,0.01,0.697554231635264,0.79821681297405
TCGA-DQ-5630-01A,0.113464281246753,0.778750388808687,0.00292108554860872,0.0207400545222687,0.0756398025490963,0.00710865072505699,0,0,0.000783714798991053,0.000592021800538108,0,0.890655914892752,0.476271224061168
TCGA-UP-A6WW-01A,0.120042744135893,0.754142430605076,0.014472116979102,0.00114399787154825,0,0.0765325764763756,0.00411589231199446,0,0.0295502416200102,0,0.01,0.650800346669571,0.816827682838452
TCGA-CV-7406-11A,0.0353983304335592,0.376417503401982,0,0.572531434057218,0,0,0,0.0154123014959727,0,0.0002404306112678,0.01,0.724351748964294,0.694783926531867
TCGA-P3-A6T5-01A,0.0486242940459958,0.862914952274037,0.00189362533960111,0,0.0782768746321991,0,0,0.00318086089689487,0.00493939705140318,0.000169995759869233,0,0.909238419218053,0.473785256487481
TCGA-CV-7261-11A,0.148794726099815,0.4747312579666,0.00530456331574263,0.00167174196502297,0.32110468957311,0,0,0.0246779579390615,0.0224288834412118,0.0012861796994361,0.01,0.526720702502827,0.897010820947367
TCGA-IQ-A61J-01A,0.0449228027308038,0.894080204599029,0.00129084724753002,0.0146687905488644,0.0113752077022209,0.0157062593998841,0,0,0.0179558877716677,0,0,0.888938272262694,0.518640005786766
TCGA-CR-7379-01A,0.0983357604291012,0.877758631134915,0.00339798986018434,0,0,0.012003215758445,0,0.00850440281735395,0,0,0,0.914175319262527,0.44909466493559
TCGA-CV-A45Z-01A,0.083824304514238,0.716952950311368,0,0,0.177190083931824,0.0105277927484653,0,0.0084454073884652,0.00305946110563993,0,0,0.903352055181008,0.44376428372839
TCGA-CN-4742-01A,0.136631614467251,0.690536692520894,0.00409355682324907,0.00414174988239195,0.159085089211537,0,0,0,0.00477684211632318,0.00073445497835386,0,0.931387580742159,0.367248742102575
TCGA-CV-A461-01A,0.0646438698460663,0.831614551691692,0,0,0.0337111550043751,0.0597400111710878,0,0.00791065099041146,0,0.00237976129636783,0,0.882482763725676,0.505590553157659
TCGA-CR-7388-01A,0.081125087752154,0.67558101326913,0.0378028164300679,0,0.174822696017911,0.0280520787645679,0,0,0,0.00261630776616905,0,0.890924908042047,0.460044048144262
TCGA-BA-A6DE-01A,0.0704190598174708,0.882494849254667,0.00184925727659821,0.00273604613655267,0.00919217371511787,0,0,0.0250285538510888,0.00828005994850426,0,0,0.899778250482882,0.487453997584873
TCGA-CV-6948-01A,0.0688040578544178,0.885441270920855,0.00270897082532283,0,0.00202421441418367,0.0243585975451717,0.00473720720054122,0.00365532132732036,0.00827035991218717,0,0.01,0.729397891326641,0.78490159943453
TCGA-BB-4227-01A,0.035652736468611,0.962461447080062,0.0012441787193985,0.000357651553277387,0,0,0,0,0,0.000283986178650804,0,0.923682935535067,0.479140881229959
TCGA-P3-A6T4-01A,0.0556443376752032,0.864805697425515,0.00440112291137748,0.00180259144788215,0.0415780181168177,0,0,0.0240740436005946,0.00692671386894452,0.000767474953664878,0,0.909341058046371,0.4639946977155
TCGA-QK-A6V9-01A,0.0824610736577625,0.387687247873063,0.0214282795331217,0,0.299111152040423,0,0.00371799299749527,0.169482226151438,0.036112027746696,0,0.02,0.464146325620757,0.913720409958346
TCGA-CR-7389-01A,0.106782487037439,0.681627466840306,0.0159314485386587,0,0.194858287817649,0,0,0.000800309765947884,0,0,0,0.90848470434131,0.425287473593164
